codec,family,seq,profile,preset,param,n_frames,is_neural,is_round_trip,actual_mbps,vmaf_mean,psnr_y,psnr_u,psnr_v,psnr_yuv,ssim_y,ms_ssim_y,time_encode_s,energy_encode_cpu_j,energy_encode_gpu_j,energy_encode_total_j,idle_cpu_w_encode,idle_gpu_w_encode,time_decode_s,energy_decode_cpu_j,energy_decode_gpu_j,energy_decode_total_j,idle_cpu_w_decode,idle_gpu_w_decode,energy_total_cpu_j,energy_total_gpu_j,energy_total_j,energy_total_kj,energy_per_frame_j,bitstream_path
vvenc,VVC,Beauty,LDP,faster,crf=33,600,0,1,1.791,72.47,38.257,39.204,41.457,38.775,0.89721,0.97103,13.077,1248.596,0.0,1248.596,20.74,38.62,1.2,111.146,0.0,111.146,20.26,37.63,1359.742,0.0,1359.742,1.3597,2.266,/home/user/tesi/bitstreams_video/vvenc_Beauty_LDP_faster_crf33.266
vvenc,VVC,Beauty,LDP,faster,crf=39,600,0,1,0.806,58.497,36.903,38.94,41.017,37.672,0.88559,0.96131,10.677,977.106,0.0,977.106,20.29,37.37,1.161,105.531,0.0,105.531,20.34,37.5,1082.637,0.0,1082.637,1.0826,1.804,/home/user/tesi/bitstreams_video/vvenc_Beauty_LDP_faster_crf39.266
vvenc,VVC,Beauty,LDP,faster,crf=45,600,0,1,0.342,40.015,34.981,38.565,40.409,36.107,0.87046,0.94421,9.215,831.964,0.0,831.964,20.22,37.21,1.118,100.747,0.0,100.747,20.17,38.55,932.711,0.0,932.711,0.9327,1.555,/home/user/tesi/bitstreams_video/vvenc_Beauty_LDP_faster_crf45.266
vvenc,VVC,Beauty,LDP,medium,crf=27,600,0,1,4.387,85.509,39.434,39.411,41.808,39.728,0.90809,0.97781,172.659,12525.808,0.0,12525.808,24.83,37.07,1.243,115.981,0.0,115.981,24.73,37.17,12641.789,0.0,12641.789,12.6418,21.07,/dev/shm/bitstreams/vvenc_Beauty_LDP_crf27.266
vvenc,VVC,Beauty,LDP,medium,crf=33,600,0,1,1.72,75.017,38.516,39.243,41.513,38.982,0.89948,0.97242,96.007,6800.948,0.0,6800.948,24.53,37.04,1.108,99.838,0.0,99.838,24.65,36.69,6900.786,0.0,6900.786,6.9008,11.501,/dev/shm/bitstreams/vvenc_Beauty_LDP_crf33.266
vvenc,VVC,Beauty,LDP,medium,crf=39,600,0,1,0.766,61.979,37.277,39.014,41.105,37.972,0.88874,0.96382,65.607,4661.573,0.0,4661.573,24.61,36.71,1.049,91.858,0.0,91.858,24.92,36.52,4753.431,0.0,4753.431,4.7534,7.922,/dev/shm/bitstreams/vvenc_Beauty_LDP_crf39.266
vvenc,VVC,Beauty,LDP,medium,crf=45,600,0,1,0.306,44.04,35.358,38.649,40.556,36.419,0.87367,0.94773,43.732,3003.882,0.0,3003.882,24.65,36.94,0.979,82.414,0.0,82.414,24.63,36.14,3086.296,0.0,3086.296,3.0863,5.144,/dev/shm/bitstreams/vvenc_Beauty_LDP_crf45.266
vvenc,VVC,Beauty,LDP,slow,crf=27,600,0,1,4.288,85.628,39.448,39.418,41.82,39.74,0.90824,0.97788,634.133,48737.624,0.0,48737.624,20.08,36.74,1.257,121.227,0.0,121.227,20.19,37.25,48858.851,0.0,48858.851,48.8589,81.431,/home/user/tesi/bitstreams_video/vvenc_Beauty_LDP_slow_crf27.266
vvenc,VVC,Beauty,LDP,slow,crf=33,600,0,1,1.69,75.486,38.555,39.256,41.537,39.016,0.89989,0.97267,325.081,23234.54,0.0,23234.54,20.88,36.69,1.111,104.109,0.0,104.109,20.29,36.91,23338.649,0.0,23338.649,23.3386,38.898,/home/user/tesi/bitstreams_video/vvenc_Beauty_LDP_slow_crf33.266
vvenc,VVC,Beauty,LDP,slow,crf=39,600,0,1,0.757,62.821,37.341,39.03,41.129,38.026,0.8894,0.96432,182.681,12363.622,0.0,12363.622,20.15,37.47,1.049,95.915,0.0,95.915,20.34,37.28,12459.537,0.0,12459.537,12.4595,20.766,/home/user/tesi/bitstreams_video/vvenc_Beauty_LDP_slow_crf39.266
vvenc,VVC,Beauty,LDP,slow,crf=45,600,0,1,0.304,44.733,35.435,38.68,40.586,36.484,0.87439,0.94851,94.157,6168.285,0.0,6168.285,20.22,37.3,0.99,84.615,0.0,84.615,20.22,37.44,6252.9,0.0,6252.9,6.2529,10.421,/home/user/tesi/bitstreams_video/vvenc_Beauty_LDP_slow_crf45.266
vvenc,VVC,Beauty,RA,faster,crf=27,600,0,1,4.571,83.979,39.296,39.381,41.769,39.616,0.90686,0.97718,20.939,2070.644,0.0,2070.644,20.59,37.6,1.321,126.956,0.0,126.956,20.12,37.01,2197.6,0.0,2197.6,2.1976,3.663,/home/user/tesi/bitstreams_video/vvenc_Beauty_RA_faster_crf27.266
vvenc,VVC,Beauty,RA,faster,crf=33,600,0,1,1.791,72.47,38.257,39.204,41.457,38.775,0.89721,0.97103,13.12,1248.991,0.0,1248.991,20.21,36.69,1.208,112.178,0.0,112.178,20.2,36.78,1361.169,0.0,1361.169,1.3612,2.269,/home/user/tesi/bitstreams_video/vvenc_Beauty_RA_faster_crf33.266
vvenc,VVC,Beauty,RA,faster,crf=39,600,0,1,0.806,58.497,36.903,38.94,41.017,37.672,0.88559,0.96131,10.609,977.038,0.0,977.038,20.23,36.99,1.134,106.023,0.0,106.023,20.29,37.41,1083.061,0.0,1083.061,1.0831,1.805,/home/user/tesi/bitstreams_video/vvenc_Beauty_RA_faster_crf39.266
vvenc,VVC,Beauty,RA,faster,crf=45,600,0,1,0.342,40.015,34.981,38.565,40.409,36.107,0.87046,0.94421,9.296,833.442,0.0,833.442,20.22,37.31,1.1,101.193,0.0,101.193,20.68,37.05,934.635,0.0,934.635,0.9346,1.558,/home/user/tesi/bitstreams_video/vvenc_Beauty_RA_faster_crf45.266
vvenc,VVC,Beauty,RA,medium,crf=27,600,0,1,4.387,85.509,39.434,39.411,41.808,39.728,0.90809,0.97781,173.261,12655.291,0.0,12655.291,24.57,36.36,1.251,115.954,0.0,115.954,24.49,36.58,12771.245,0.0,12771.245,12.7712,21.285,/dev/shm/bitstreams/vvenc_Beauty_RA_crf27.266
vvenc,VVC,Beauty,RA,medium,crf=33,600,0,1,1.72,75.017,38.516,39.243,41.513,38.982,0.89948,0.97242,95.894,6774.924,0.0,6774.924,24.65,36.86,1.113,99.594,0.0,99.594,24.57,36.91,6874.518,0.0,6874.518,6.8745,11.458,/dev/shm/bitstreams/vvenc_Beauty_RA_crf33.266
vvenc,VVC,Beauty,RA,medium,crf=39,600,0,1,0.766,61.979,37.277,39.014,41.105,37.972,0.88874,0.96382,65.66,4674.017,0.0,4674.017,24.57,37.12,1.051,92.328,0.0,92.328,24.55,37.07,4766.345,0.0,4766.345,4.7663,7.944,/dev/shm/bitstreams/vvenc_Beauty_RA_crf39.266
vvenc,VVC,Beauty,RA,medium,crf=45,600,0,1,0.306,44.04,35.358,38.649,40.556,36.419,0.87367,0.94773,43.908,3010.739,0.0,3010.739,24.59,36.91,0.981,82.134,0.0,82.134,24.61,37.07,3092.873,0.0,3092.873,3.0929,5.155,/dev/shm/bitstreams/vvenc_Beauty_RA_crf45.266
vvenc,VVC,Beauty,RA,slow,crf=27,600,0,1,4.288,85.628,39.448,39.418,41.82,39.74,0.90824,0.97788,633.762,48647.03,0.0,48647.03,20.18,36.5,1.26,121.667,0.0,121.667,20.26,38.41,48768.697,0.0,48768.697,48.7687,81.281,/home/user/tesi/bitstreams_video/vvenc_Beauty_RA_slow_crf27.266
vvenc,VVC,Beauty,RA,slow,crf=33,600,0,1,1.69,75.486,38.555,39.256,41.537,39.016,0.89989,0.97267,325.495,23438.309,0.0,23438.309,20.11,36.07,1.116,104.592,0.0,104.592,20.31,37.29,23542.901,0.0,23542.901,23.5429,39.238,/home/user/tesi/bitstreams_video/vvenc_Beauty_RA_slow_crf33.266
vvenc,VVC,Beauty,RA,slow,crf=39,600,0,1,0.757,62.821,37.341,39.03,41.129,38.026,0.8894,0.96432,183.739,12427.797,0.0,12427.797,19.82,36.74,1.051,96.061,0.0,96.061,20.19,36.88,12523.858,0.0,12523.858,12.5239,20.873,/home/user/tesi/bitstreams_video/vvenc_Beauty_RA_slow_crf39.266
vvenc,VVC,Beauty,RA,slow,crf=45,600,0,1,0.304,44.733,35.435,38.68,40.586,36.484,0.87439,0.94851,94.2,6135.152,0.0,6135.152,20.37,37.21,0.989,83.566,0.0,83.566,20.73,37.27,6218.718,0.0,6218.718,6.2187,10.365,/home/user/tesi/bitstreams_video/vvenc_Beauty_RA_slow_crf45.266
vvenc,VVC,Bosphorus,LDP,faster,crf=27,600,0,1,7.34,91.326,43.192,48.725,47.85,44.466,0.97698,0.99295,19.408,1798.426,0.0,1798.426,20.23,37.17,1.445,135.131,0.0,135.131,20.26,36.83,1933.557,0.0,1933.557,1.9336,3.223,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_LDP_faster_crf27.266
vvenc,VVC,Bosphorus,LDP,faster,crf=33,600,0,1,2.846,83.957,40.495,47.122,46.393,42.06,0.96209,0.98637,13.833,1251.932,0.0,1251.932,20.17,36.95,1.278,120.671,0.0,120.671,20.34,36.85,1372.603,0.0,1372.603,1.3726,2.288,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_LDP_faster_crf33.266
vvenc,VVC,Bosphorus,LDP,faster,crf=39,600,0,1,1.229,73.508,38.055,45.41,44.739,39.81,0.94002,0.97495,11.088,993.496,0.0,993.496,20.14,37.13,1.176,111.104,0.0,111.104,20.14,36.86,1104.6,0.0,1104.6,1.1046,1.841,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_LDP_faster_crf39.266
vvenc,VVC,Bosphorus,LDP,faster,crf=45,600,0,1,0.528,59.274,35.635,43.492,42.818,37.515,0.90728,0.95382,9.39,827.306,0.0,827.306,20.29,36.98,1.143,107.511,0.0,107.511,20.12,36.83,934.817,0.0,934.817,0.9348,1.558,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_LDP_faster_crf45.266
vvenc,VVC,Bosphorus,LDP,medium,crf=27,600,0,1,7.72,92.778,43.79,49.147,48.204,45.011,0.97914,0.99376,186.97,12086.455,0.0,12086.455,24.64,37.17,1.425,127.187,0.0,127.187,24.77,36.86,12213.642,0.0,12213.642,12.2136,20.356,/dev/shm/bitstreams/vvenc_Bosphorus_LDP_crf27.266
vvenc,VVC,Bosphorus,LDP,medium,crf=33,600,0,1,2.979,86.608,41.187,47.625,46.832,42.697,0.96643,0.98823,120.681,7385.062,0.0,7385.062,24.59,36.79,1.17,104.487,0.0,104.487,24.53,36.9,7489.549,0.0,7489.549,7.4895,12.483,/dev/shm/bitstreams/vvenc_Bosphorus_LDP_crf33.266
vvenc,VVC,Bosphorus,LDP,medium,crf=39,600,0,1,1.29,77.818,38.83,46.032,45.308,40.54,0.94752,0.97874,84.682,5181.618,0.0,5181.618,24.61,36.59,1.075,94.239,0.0,94.239,24.62,36.69,5275.857,0.0,5275.857,5.2759,8.793,/dev/shm/bitstreams/vvenc_Bosphorus_LDP_crf39.266
vvenc,VVC,Bosphorus,LDP,medium,crf=45,600,0,1,0.498,63.062,36.164,44.109,43.373,38.058,0.91561,0.95896,55.054,3399.838,0.0,3399.838,24.59,36.67,1.007,87.454,0.0,87.454,24.6,36.82,3487.292,0.0,3487.292,3.4873,5.812,/dev/shm/bitstreams/vvenc_Bosphorus_LDP_crf45.266
vvenc,VVC,Bosphorus,LDP,slow,crf=27,600,0,1,7.561,92.818,43.846,49.218,48.272,45.07,0.97931,0.99382,686.92,47729.242,0.0,47729.242,20.1,37.06,1.427,132.681,0.0,132.681,20.27,37.07,47861.923,0.0,47861.923,47.8619,79.77,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_LDP_slow_crf27.266
vvenc,VVC,Bosphorus,LDP,slow,crf=33,600,0,1,2.915,86.689,41.248,47.733,46.935,42.77,0.96675,0.98835,416.245,26066.476,0.0,26066.476,20.14,36.74,1.191,109.482,0.0,109.482,20.5,37.25,26175.958,0.0,26175.958,26.176,43.627,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_LDP_slow_crf33.266
vvenc,VVC,Bosphorus,LDP,slow,crf=39,600,0,1,1.263,78.107,38.902,46.177,45.423,40.627,0.94805,0.97898,260.197,15121.59,0.0,15121.59,19.95,36.87,1.075,98.647,0.0,98.647,20.07,36.76,15220.237,0.0,15220.237,15.2202,25.367,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_LDP_slow_crf39.266
vvenc,VVC,Bosphorus,LDP,slow,crf=45,600,0,1,0.492,63.798,36.262,44.28,43.482,38.167,0.91675,0.95964,142.226,8024.175,0.0,8024.175,20.43,37.03,1.006,91.536,0.0,91.536,20.32,36.63,8115.711,0.0,8115.711,8.1157,13.526,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_LDP_slow_crf45.266
vvenc,VVC,Bosphorus,RA,faster,crf=27,600,0,1,7.34,91.326,43.192,48.725,47.85,44.466,0.97698,0.99295,19.422,1808.237,0.0,1808.237,20.25,37.11,1.44,137.454,0.0,137.454,20.25,37.0,1945.691,0.0,1945.691,1.9457,3.243,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_RA_faster_crf27.266
vvenc,VVC,Bosphorus,RA,faster,crf=33,600,0,1,2.846,83.957,40.495,47.122,46.393,42.06,0.96209,0.98637,13.838,1260.347,0.0,1260.347,20.4,36.82,1.274,120.452,0.0,120.452,20.38,36.61,1380.799,0.0,1380.799,1.3808,2.301,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_RA_faster_crf33.266
vvenc,VVC,Bosphorus,RA,faster,crf=39,600,0,1,1.229,73.508,38.055,45.41,44.739,39.81,0.94002,0.97495,11.212,1005.587,0.0,1005.587,20.34,36.83,1.193,112.475,0.0,112.475,20.35,36.79,1118.062,0.0,1118.062,1.1181,1.863,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_RA_faster_crf39.266
vvenc,VVC,Bosphorus,RA,faster,crf=45,600,0,1,0.528,59.274,35.635,43.492,42.818,37.515,0.90728,0.95382,9.336,830.535,0.0,830.535,20.21,36.95,1.129,107.712,0.0,107.712,20.39,36.87,938.247,0.0,938.247,0.9382,1.564,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_RA_faster_crf45.266
vvenc,VVC,Bosphorus,RA,medium,crf=27,600,0,1,7.72,92.778,43.79,49.147,48.204,45.011,0.97914,0.99376,186.743,12044.929,0.0,12044.929,24.79,36.5,1.433,127.808,0.0,127.808,24.68,36.8,12172.737,0.0,12172.737,12.1727,20.288,/dev/shm/bitstreams/vvenc_Bosphorus_RA_crf27.266
vvenc,VVC,Bosphorus,RA,medium,crf=33,600,0,1,2.979,86.608,41.187,47.625,46.832,42.697,0.96643,0.98823,120.419,7392.036,0.0,7392.036,24.59,36.8,1.179,104.386,0.0,104.386,24.58,37.12,7496.422,0.0,7496.422,7.4964,12.494,/dev/shm/bitstreams/vvenc_Bosphorus_RA_crf33.266
vvenc,VVC,Bosphorus,RA,medium,crf=39,600,0,1,1.29,77.818,38.83,46.032,45.308,40.54,0.94752,0.97874,84.498,5165.069,0.0,5165.069,24.86,36.86,1.07,93.981,0.0,93.981,24.57,36.93,5259.05,0.0,5259.05,5.2591,8.765,/dev/shm/bitstreams/vvenc_Bosphorus_RA_crf39.266
vvenc,VVC,Bosphorus,RA,medium,crf=45,600,0,1,0.498,63.062,36.164,44.109,43.373,38.058,0.91561,0.95896,55.463,3480.148,0.0,3480.148,24.61,37.24,1.017,87.431,0.0,87.431,26.23,36.86,3567.579,0.0,3567.579,3.5676,5.946,/dev/shm/bitstreams/vvenc_Bosphorus_RA_crf45.266
vvenc,VVC,Bosphorus,RA,slow,crf=27,600,0,1,7.561,92.818,43.846,49.218,48.272,45.07,0.97931,0.99382,685.593,47987.944,0.0,47987.944,20.25,36.72,1.42,133.746,0.0,133.746,20.61,36.35,48121.69,0.0,48121.69,48.1217,80.203,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_RA_slow_crf27.266
vvenc,VVC,Bosphorus,RA,slow,crf=33,600,0,1,2.915,86.689,41.248,47.733,46.935,42.77,0.96675,0.98835,417.429,26293.675,0.0,26293.675,20.17,36.28,1.197,110.207,0.0,110.207,20.27,36.71,26403.882,0.0,26403.882,26.4039,44.006,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_RA_slow_crf33.266
vvenc,VVC,Bosphorus,RA,slow,crf=39,600,0,1,1.263,78.107,38.902,46.177,45.423,40.627,0.94805,0.97898,260.023,15199.021,0.0,15199.021,20.15,36.44,1.079,98.892,0.0,98.892,21.0,37.22,15297.913,0.0,15297.913,15.2979,25.497,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_RA_slow_crf39.266
vvenc,VVC,Bosphorus,RA,slow,crf=45,600,0,1,0.492,63.798,36.262,44.28,43.482,38.167,0.91675,0.95964,142.253,8097.706,0.0,8097.706,20.17,36.85,1.002,91.676,0.0,91.676,20.21,36.98,8189.382,0.0,8189.382,8.1894,13.649,/home/user/tesi/bitstreams_video/vvenc_Bosphorus_RA_slow_crf45.266
vvenc,VVC,HoneyBee,LDP,faster,crf=27,600,0,1,1.609,93.631,43.293,45.052,44.816,43.703,0.97112,0.99404,10.637,933.262,0.0,933.262,20.32,37.3,1.207,100.809,0.0,100.809,20.18,36.47,1034.071,0.0,1034.071,1.0341,1.723,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_LDP_faster_crf27.266
vvenc,VVC,HoneyBee,LDP,faster,crf=33,600,0,1,0.789,91.111,42.387,43.274,43.79,42.673,0.96734,0.99254,8.395,729.889,0.0,729.889,20.26,36.98,1.146,93.079,0.0,93.079,20.31,36.56,822.968,0.0,822.968,0.823,1.372,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_LDP_faster_crf33.266
vvenc,VVC,HoneyBee,LDP,faster,crf=39,600,0,1,0.469,86.156,40.996,41.023,42.411,41.176,0.96064,0.9896,7.676,668.058,0.0,668.058,20.21,36.66,1.117,90.493,0.0,90.493,20.29,36.93,758.551,0.0,758.551,0.7586,1.264,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_LDP_faster_crf39.266
vvenc,VVC,HoneyBee,LDP,faster,crf=45,600,0,1,0.272,75.629,38.838,38.07,40.373,38.934,0.94654,0.98228,7.189,623.651,0.0,623.651,20.24,36.76,1.077,87.63,0.0,87.63,20.48,37.07,711.281,0.0,711.281,0.7113,1.185,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_LDP_faster_crf45.266
vvenc,VVC,HoneyBee,LDP,medium,crf=27,600,0,1,1.544,94.075,43.419,45.304,44.955,43.847,0.9716,0.99422,61.767,4652.269,0.0,4652.269,25.81,36.6,1.117,86.73,0.0,86.73,24.95,34.93,4738.999,0.0,4738.999,4.739,7.898,/dev/shm/bitstreams/vvenc_HoneyBee_LDP_crf27.266
vvenc,VVC,HoneyBee,LDP,medium,crf=33,600,0,1,0.755,92.046,42.642,43.561,43.947,42.92,0.9684,0.99297,41.794,3128.254,0.0,3128.254,24.53,34.75,1.005,71.97,0.0,71.97,24.57,34.95,3200.224,0.0,3200.224,3.2002,5.334,/dev/shm/bitstreams/vvenc_HoneyBee_LDP_crf33.266
vvenc,VVC,HoneyBee,LDP,medium,crf=39,600,0,1,0.453,88.0,41.449,41.453,42.721,41.608,0.96289,0.9906,33.104,2573.368,0.0,2573.368,24.82,35.3,0.962,68.531,0.0,68.531,24.63,35.42,2641.899,0.0,2641.899,2.6419,4.403,/dev/shm/bitstreams/vvenc_HoneyBee_LDP_crf39.266
vvenc,VVC,HoneyBee,LDP,medium,crf=45,600,0,1,0.259,78.791,39.417,38.454,40.978,39.492,0.95071,0.98441,24.479,1899.669,0.0,1899.669,24.74,35.25,0.937,66.685,0.0,66.685,24.66,34.36,1966.354,0.0,1966.354,1.9664,3.277,/dev/shm/bitstreams/vvenc_HoneyBee_LDP_crf45.266
vvenc,VVC,HoneyBee,LDP,slow,crf=27,600,0,1,1.525,94.072,43.43,45.33,44.966,43.859,0.97163,0.99423,194.653,14523.012,0.0,14523.012,20.15,36.47,1.118,91.13,0.0,91.13,20.2,35.88,14614.142,0.0,14614.142,14.6141,24.357,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_LDP_slow_crf27.266
vvenc,VVC,HoneyBee,LDP,slow,crf=33,600,0,1,0.751,92.077,42.668,43.623,43.974,42.95,0.9685,0.99301,110.545,8320.232,0.0,8320.232,20.15,36.33,0.998,76.174,0.0,76.174,20.22,36.57,8396.406,0.0,8396.406,8.3964,13.994,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_LDP_slow_crf33.266
vvenc,VVC,HoneyBee,LDP,slow,crf=39,600,0,1,0.451,88.079,41.479,41.536,42.761,41.646,0.96301,0.99065,68.723,4983.879,0.0,4983.879,20.25,36.13,0.967,73.365,0.0,73.365,20.32,36.79,5057.244,0.0,5057.244,5.0572,8.429,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_LDP_slow_crf39.266
vvenc,VVC,HoneyBee,LDP,slow,crf=45,600,0,1,0.259,79.003,39.448,38.544,40.993,39.529,0.95086,0.98445,44.869,3358.979,0.0,3358.979,20.13,36.6,0.943,69.809,0.0,69.809,21.2,36.47,3428.788,0.0,3428.788,3.4288,5.715,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_LDP_slow_crf45.266
vvenc,VVC,HoneyBee,RA,faster,crf=27,600,0,1,1.609,93.631,43.293,45.052,44.816,43.703,0.97112,0.99404,10.738,945.898,0.0,945.898,21.03,36.7,1.222,101.171,0.0,101.171,20.33,36.66,1047.069,0.0,1047.069,1.0471,1.745,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_RA_faster_crf27.266
vvenc,VVC,HoneyBee,RA,faster,crf=33,600,0,1,0.789,91.111,42.387,43.274,43.79,42.673,0.96734,0.99254,8.402,728.982,0.0,728.982,20.35,36.73,1.141,93.785,0.0,93.785,20.3,36.51,822.767,0.0,822.767,0.8228,1.371,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_RA_faster_crf33.266
vvenc,VVC,HoneyBee,RA,faster,crf=39,600,0,1,0.469,86.156,40.996,41.023,42.411,41.176,0.96064,0.9896,7.752,677.688,0.0,677.688,20.26,38.09,1.107,90.212,0.0,90.212,20.24,36.52,767.9,0.0,767.9,0.7679,1.28,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_RA_faster_crf39.266
vvenc,VVC,HoneyBee,RA,faster,crf=45,600,0,1,0.272,75.629,38.838,38.07,40.373,38.934,0.94654,0.98228,7.231,638.689,0.0,638.689,20.21,36.33,1.095,88.826,0.0,88.826,20.22,36.37,727.515,0.0,727.515,0.7275,1.213,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_RA_faster_crf45.266
vvenc,VVC,HoneyBee,RA,medium,crf=27,600,0,1,1.544,94.075,43.419,45.304,44.955,43.847,0.9716,0.99422,61.322,4528.615,0.0,4528.615,24.93,34.86,1.111,87.113,0.0,87.113,24.91,35.31,4615.728,0.0,4615.728,4.6157,7.693,/dev/shm/bitstreams/vvenc_HoneyBee_RA_crf27.266
vvenc,VVC,HoneyBee,RA,medium,crf=33,600,0,1,0.755,92.046,42.642,43.561,43.947,42.92,0.9684,0.99297,41.842,3131.071,0.0,3131.071,24.59,35.79,1.006,72.097,0.0,72.097,24.64,34.98,3203.168,0.0,3203.168,3.2032,5.339,/dev/shm/bitstreams/vvenc_HoneyBee_RA_crf33.266
vvenc,VVC,HoneyBee,RA,medium,crf=39,600,0,1,0.453,88.0,41.449,41.453,42.721,41.608,0.96289,0.9906,33.224,2575.955,0.0,2575.955,24.79,35.72,0.964,68.684,0.0,68.684,24.55,35.7,2644.639,0.0,2644.639,2.6446,4.408,/dev/shm/bitstreams/vvenc_HoneyBee_RA_crf39.266
vvenc,VVC,HoneyBee,RA,medium,crf=45,600,0,1,0.259,78.791,39.417,38.454,40.978,39.492,0.95071,0.98441,24.441,1893.939,0.0,1893.939,24.76,35.77,0.946,67.637,0.0,67.637,24.68,35.84,1961.576,0.0,1961.576,1.9616,3.269,/dev/shm/bitstreams/vvenc_HoneyBee_RA_crf45.266
vvenc,VVC,HoneyBee,RA,slow,crf=27,600,0,1,1.525,94.072,43.43,45.33,44.966,43.859,0.97163,0.99423,194.239,14492.566,0.0,14492.566,20.1,36.31,1.117,91.647,0.0,91.647,20.14,37.14,14584.213,0.0,14584.213,14.5842,24.307,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_RA_slow_crf27.266
vvenc,VVC,HoneyBee,RA,slow,crf=33,600,0,1,0.751,92.077,42.668,43.623,43.974,42.95,0.9685,0.99301,110.873,8329.604,0.0,8329.604,20.21,36.37,1.018,76.558,0.0,76.558,20.26,37.02,8406.162,0.0,8406.162,8.4062,14.01,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_RA_slow_crf33.266
vvenc,VVC,HoneyBee,RA,slow,crf=39,600,0,1,0.451,88.079,41.479,41.536,42.761,41.646,0.96301,0.99065,68.669,5017.224,0.0,5017.224,20.01,36.91,0.97,73.007,0.0,73.007,20.21,36.87,5090.231,0.0,5090.231,5.0902,8.484,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_RA_slow_crf39.266
vvenc,VVC,HoneyBee,RA,slow,crf=45,600,0,1,0.259,79.003,39.448,38.544,40.993,39.529,0.95086,0.98445,45.069,3365.416,0.0,3365.416,20.16,37.31,0.947,70.706,0.0,70.706,20.27,36.55,3436.122,0.0,3436.122,3.4361,5.727,/home/user/tesi/bitstreams_video/vvenc_HoneyBee_RA_slow_crf45.266
vvenc,VVC,Jockey,LDP,faster,crf=27,600,0,1,4.958,95.068,42.359,44.691,44.291,42.892,0.96239,0.98916,18.801,1853.081,0.0,1853.081,20.2,36.8,1.347,129.179,0.0,129.179,20.43,36.98,1982.26,0.0,1982.26,1.9823,3.304,/home/user/tesi/bitstreams_video/vvenc_Jockey_LDP_faster_crf27.266
vvenc,VVC,Jockey,LDP,faster,crf=33,600,0,1,2.335,83.83,39.997,42.809,42.58,40.671,0.95105,0.98118,13.347,1270.224,0.0,1270.224,20.43,37.09,1.24,116.689,0.0,116.689,20.24,36.35,1386.913,0.0,1386.913,1.3869,2.312,/home/user/tesi/bitstreams_video/vvenc_Jockey_LDP_faster_crf33.266
vvenc,VVC,Jockey,LDP,faster,crf=39,600,0,1,1.211,67.57,37.246,40.658,40.514,38.081,0.93439,0.96611,11.335,1050.289,0.0,1050.289,20.35,36.77,1.194,110.784,0.0,110.784,20.19,36.77,1161.073,0.0,1161.073,1.1611,1.935,/home/user/tesi/bitstreams_video/vvenc_Jockey_LDP_faster_crf39.266
vvenc,VVC,Jockey,LDP,faster,crf=45,600,0,1,0.535,46.68,33.585,38.696,38.536,34.843,0.90615,0.92809,9.763,866.392,0.0,866.392,20.26,36.95,1.14,105.911,0.0,105.911,20.29,37.01,972.303,0.0,972.303,0.9723,1.621,/home/user/tesi/bitstreams_video/vvenc_Jockey_LDP_faster_crf45.266
vvenc,VVC,Jockey,LDP,medium,crf=27,600,0,1,4.424,95.959,42.716,44.856,44.469,43.202,0.96375,0.98982,127.303,9839.131,0.0,9839.131,24.83,36.06,1.289,120.935,0.0,120.935,24.65,35.65,9960.066,0.0,9960.066,9.9601,16.6,/dev/shm/bitstreams/vvenc_Jockey_LDP_crf27.266
vvenc,VVC,Jockey,LDP,medium,crf=33,600,0,1,2.033,87.074,40.622,43.14,42.906,41.222,0.95424,0.98325,84.086,6448.381,0.0,6448.381,24.57,35.48,1.152,103.03,0.0,103.03,24.64,36.04,6551.411,0.0,6551.411,6.5514,10.919,/dev/shm/bitstreams/vvenc_Jockey_LDP_crf33.266
